0    5.09975    9.95068
0.01    5.19901    9.90086
0.02    5.29777    9.85071
0.03    5.39603    9.80038
0.04    5.49378    9.75
0.05    5.59103    9.6997
0.06    5.68777    9.64954
0.07    5.78402    9.59959
0.08    5.87976    9.54985
0.09    5.97502    9.50034
0.1    6.06977    9.451
0.11    6.16404    9.40178
0.12    6.25781    9.35258
0.13    6.35109    9.30328
0.14    6.44387    9.25376
0.15    6.53616    9.20384
0.16    6.62795    9.15337
0.17    6.71923    9.10215
0.18    6.80999    9.05001
0.19    6.90022    8.99674
0.2    6.98992    8.94215
0.21    7.07906    8.88606
0.22    7.16763    8.82829
0.23    7.25562    8.76866
0.24    7.343    8.70703
0.25    7.42975    8.64326
0.26    7.51586    8.57724
0.27    7.60129    8.50887
0.28    7.68603    8.43809
0.29    7.77004    8.36485
0.3    7.85332    8.28914
0.31    7.93582    8.21096
0.32    8.01753    8.13034
0.33    8.09842    8.04734
0.34    8.17847    7.96204
0.35    8.25765    7.87453
0.36    8.33595    7.78493
0.37    8.41334    7.69337
0.38    8.48981    7.6
0.39    8.56534    7.50496
0.4    8.63991    7.40842
0.41    8.7135    7.31056
0.42    8.78611    7.21154
0.43    8.85773    7.11153
0.44    8.92834    7.01071
0.45    8.99794    6.90923
0.46    9.06652    6.80725
0.47    9.13408    6.70492
0.48    9.20062    6.60238
0.49    9.26613    6.49975
0.5    9.33062    6.39716
0.51    9.39408    6.2947
0.52    9.45651    6.19245
0.53    9.51793    6.0905
0.54    9.57832    5.9889
0.55    9.6377    5.88769
0.56    9.69608    5.78691
0.57    9.75344    5.68657
0.58    9.80981    5.58668
0.59    9.86518    5.48724
0.6    9.91956    5.38821
0.61    9.97294    5.28958
0.62    10.0253    5.19131
0.63    10.0768    5.09334
0.64    10.1272    4.99564
0.65    10.1767    4.89813
0.66    10.2252    4.80076
0.67    10.2727    4.70346
0.68    10.3192    4.60616
0.69    10.3648    4.50878
0.7    10.4094    4.41126
0.71    10.453    4.31352
0.72    10.4957    4.21549
0.73    10.5374    4.11711
0.74    10.578    4.01832
0.75    10.6177    3.91904
0.76    10.6564    3.81922
0.77    10.6941    3.71881
0.78    10.7308    3.61777
0.79    10.7665    3.51605
0.8    10.8011    3.41361
0.81    10.8347    3.31043
0.82    10.8673    3.20649
0.83    10.8989    3.10176
0.84    10.9293    2.99623
0.85    10.9588    2.88991
0.86    10.9871    2.78279
0.87    11.0144    2.67488
0.88    11.0406    2.56619
0.89    11.0658    2.45675
0.9    11.0898    2.34657
0.91    11.1127    2.23569
0.92    11.1345    2.12413
0.93    11.1552    2.01194
0.94    11.1747    1.89915
0.95    11.1931    1.78581
0.96    11.2104    1.67196
0.97    11.2266    1.55765
0.98    11.2416    1.44294
0.99    11.2554    1.32787
1    11.2681    1.21249
1.01    11.2797    1.09687
1.02    11.2901    0.981047
1.03    11.2993    0.865084
1.04    11.3074    0.749029
1.05    11.3143    0.632936
1.06    11.32    0.516855
1.07    11.3246    0.400833
1.08    11.3281    0.284919
1.09    11.3303    0.169156
1.1    11.3314    0.0535862
1.11    11.3314    -0.0617507
1.12    11.3302    -0.176819
1.13    11.3279    -0.291585
1.14    11.3244    -0.406021
1.15    11.3197    -0.5201
1.16    11.314    -0.633801
1.17    11.3071    -0.747105
1.18    11.299    -0.859999
1.19    11.2899    -0.972473
1.2    11.2796    -1.08452
1.21    11.2682    -1.19614
1.22    11.2557    -1.30734
1.23    11.242    -1.41812
1.24    11.2273    -1.5285
1.25    11.2115    -1.63849
1.26    11.1945    -1.74811
1.27    11.1765    -1.85738
1.28    11.1574    -1.96634
1.29    11.1372    -2.07501
1.3    11.1159    -2.18342
1.31    11.0935    -2.29163
1.32    11.0701    -2.39965
1.33    11.0455    -2.50755
1.34    11.0199    -2.61535
1.35    10.9932    -2.72311
1.36    10.9654    -2.83088
1.37    10.9366    -2.9387
1.38    10.9067    -3.04662
1.39    10.8757    -3.15468
1.4    10.8436    -3.26294
1.41    10.8104    -3.37143
1.42    10.7761    -3.48021
1.43    10.7408    -3.5893
1.44    10.7044    -3.69874
1.45    10.6668    -3.80856
1.46    10.6282    -3.9188
1.47    10.5884    -4.02946
1.48    10.5476    -4.14057
1.49    10.5056    -4.25213
1.5    10.4625    -4.36413
1.51    10.4183    -4.47658
1.52    10.373    -4.58945
1.53    10.3266    -4.70272
1.54    10.279    -4.81636
1.55    10.2302    -4.93031
1.56    10.1804    -5.04452
1.57    10.1293    -5.15893
1.58    10.0772    -5.27347
1.59    10.0239    -5.38806
1.6    9.96941    -5.50259
1.61    9.91381    -5.61698
1.62    9.85707    -5.73111
1.63    9.79919    -5.84488
1.64    9.74018    -5.95816
1.65    9.68003    -6.07083
1.66    9.61876    -6.18276
1.67    9.55638    -6.29383
1.68    9.49289    -6.40392
1.69    9.4283    -6.51288
1.7    9.36264    -6.62061
1.71    9.2959    -6.72699
1.72    9.2281    -6.83191
1.73    9.15926    -6.93527
1.74    9.0894    -7.03699
1.75    9.01853    -7.137
1.76    8.94667    -7.23523
1.77    8.87383    -7.33165
1.78    8.80004    -7.42623
1.79    8.72531    -7.51896
1.8    8.64967    -7.60987
1.81    8.57312    -7.69897
1.82    8.49569    -7.78633
1.83    8.4174    -7.87201
1.84    8.33826    -7.9561
1.85    8.25828    -8.03871
1.86    8.17749    -8.11997
1.87    8.09589    -8.19999
1.88    8.01349    -8.27893
1.89    7.93031    -8.35695
1.9    7.84636    -8.43419
1.91    7.76163    -8.51083
1.92    7.67614    -8.58702
1.93    7.58989    -8.66291
1.94    7.50288    -8.73866
1.95    7.41512    -8.81441
1.96    7.32659    -8.89027
1.97    7.23731    -8.96634
1.98    7.14727    -9.04272
1.99    7.05646    -9.11947
2    6.96488    -9.19661
2.01    6.87252    -9.27416
2.02    6.77939    -9.35209
2.03    6.68548    -9.43034
2.04    6.59078    -9.50885
2.05    6.4953    -9.58749
2.06    6.39903    -9.66612
2.07    6.30198    -9.74459
2.08    6.20414    -9.82268
2.09    6.10553    -9.9002
2.1    6.00614    -9.9769
2.11    5.90599    -10.0526
2.12    5.8051    -10.1269
2.13    5.70346    -10.1997
2.14    5.60111    -10.2706
2.15    5.49806    -10.3395
2.16    5.39433    -10.406
2.17    5.28994    -10.4701
2.18    5.18493    -10.5314
2.19    5.07933    -10.5899
2.2    4.97315    -10.6453
2.21    4.86643    -10.6976
2.22    4.75921    -10.7468
2.23    4.65151    -10.7927
2.24    4.54336    -10.8356
2.25    4.4348    -10.8753
2.26    4.32587    -10.9121
2.27    4.21657    -10.946
2.28    4.10695    -10.9773
2.29    3.99704    -11.0061
2.3    3.88684    -11.0327
2.31    3.77639    -11.0574
2.32    3.6657    -11.0803
2.33    3.55479    -11.1018
2.34    3.44366    -11.1222
2.35    3.33235    -11.1416
2.36    3.22083    -11.1603
2.37    3.10914    -11.1786
2.38    2.99726    -11.1966
2.39    2.88521    -11.2145
2.4    2.77297    -11.2324
2.41    2.66056    -11.2505
2.42    2.54796    -11.2687
2.43    2.43518    -11.287
2.44    2.32222    -11.3055
2.45    2.20908    -11.324
2.46    2.09574    -11.3424
2.47    1.98223    -11.3607
2.48    1.86853    -11.3786
2.49    1.75466    -11.3959
2.5    1.64061    -11.4124
2.51    1.52641    -11.4279
2.52    1.41206    -11.4422
