0.1    1    1.00501
0.11    1.00105    1.00606
0.12    1.0022    1.00721
0.13    1.00345    1.00847
0.14    1.00481    1.00982
0.15    1.00626    1.01128
0.16    1.00782    1.01284
0.17    1.00947    1.0145
0.18    1.01123    1.01627
0.19    1.01309    1.01813
0.2    1.01506    1.0201
0.21    1.01712    1.02217
0.22    1.01929    1.02435
0.23    1.02157    1.02662
0.24    1.02394    1.02901
0.25    1.02642    1.03149
0.26    1.02901    1.03409
0.27    1.0317    1.03678
0.28    1.03449    1.03958
0.29    1.03739    1.04249
0.3    1.0404    1.04551
0.31    1.04351    1.04863
0.32    1.04673    1.05186
0.33    1.05006    1.05519
0.34    1.0535    1.05864
0.35    1.05704    1.06219
0.36    1.06069    1.06585
0.37    1.06446    1.06962
0.38    1.06833    1.0735
0.39    1.07231    1.0775
0.4    1.07641    1.0816
0.41    1.08061    1.08582
0.42    1.08493    1.09014
0.43    1.08936    1.09459
0.44    1.09391    1.09914
0.45    1.09857    1.10381
0.46    1.10334    1.1086
0.47    1.10823    1.1135
0.48    1.11324    1.11852
0.49    1.11836    1.12365
0.5    1.1236    1.12891
0.51    1.12896    1.13428
0.52    1.13444    1.13977
0.53    1.14004    1.14538
0.54    1.14576    1.15111
0.55    1.1516    1.15697
0.56    1.15756    1.16295
0.57    1.16365    1.16905
0.58    1.16986    1.17527
0.59    1.17619    1.18162
0.6    1.18266    1.1881
0.61    1.18924    1.1947
0.62    1.19596    1.20144
0.63    1.20281    1.2083
0.64    1.20978    1.21529
0.65    1.21688    1.22241
0.66    1.22412    1.22966
0.67    1.23149    1.23704
0.68    1.23899    1.24456
0.69    1.24663    1.25222
0.7    1.2544    1.26001
0.71    1.26231    1.26793
0.72    1.27035    1.276
0.73    1.27854    1.2842
0.74    1.28686    1.29254
0.75    1.29533    1.30103
0.76    1.30394    1.30965
0.77    1.31269    1.31842
0.78    1.32158    1.32733
0.79    1.33062    1.33639
0.8    1.33981    1.3456
0.81    1.34914    1.35495
0.82    1.35862    1.36446
0.83    1.36826    1.37411
0.84    1.37804    1.38392
0.85    1.38798    1.39388
0.86    1.39807    1.40399
0.87    1.40832    1.41426
0.88    1.41872    1.42468
0.89    1.42928    1.43526
0.9    1.44    1.44601
0.91    1.45088    1.45691
0.92    1.46192    1.46797
0.93    1.47313    1.4792
0.94    1.4845    1.4906
0.95    1.49603    1.50216
0.96    1.50774    1.51388
0.97    1.51961    1.52578
0.98    1.53165    1.53785
0.99    1.54387    1.55009
1    1.55626    1.5625
1.01    1.56882    1.57509
1.02    1.58156    1.58785
1.03    1.59447    1.60079
1.04    1.60757    1.61392
1.05    1.62085    1.62722
1.06    1.63431    1.6407
1.07    1.64795    1.65437
1.08    1.66178    1.66823
1.09    1.67579    1.68227
1.1    1.69    1.69651
1.11    1.7044    1.71093
1.12    1.71898    1.72554
1.13    1.73376    1.74035
1.14    1.74874    1.75536
1.15    1.76392    1.77056
1.16    1.77929    1.78596
1.17    1.79486    1.80157
1.18    1.81064    1.81737
1.19    1.82662    1.83338
1.2    1.84281    1.8496
1.21    1.8592    1.86602
1.22    1.8758    1.88266
1.23    1.89262    1.8995
1.24    1.90965    1.91656
1.25    1.92689    1.93384
1.26    1.94435    1.95133
1.27    1.96203    1.96904
1.28    1.97993    1.98697
1.29    1.99805    2.00513
1.3    2.0164    2.02351
1.31    2.03497    2.04211
1.32    2.05378    2.06095
1.33    2.07281    2.08001
1.34    2.09207    2.09931
1.35    2.11157    2.11884
1.36    2.13131    2.13861
1.37    2.15128    2.15862
1.38    2.1715    2.17887
1.39    2.19195    2.19936
1.4    2.21266    2.2201
1.41    2.2336    2.24108
1.42    2.2548    2.26232
1.43    2.27625    2.2838
1.44    2.29795    2.30554
1.45    2.31991    2.32753
1.46    2.34212    2.34978
1.47    2.3646    2.37229
1.48    2.38733    2.39507
1.49    2.41033    2.4181
1.5    2.4336    2.44141
1.51    2.45713    2.46498
1.52    2.48094    2.48882
1.53    2.50502    2.51294
1.54    2.52937    2.53733
1.55    2.554    2.562
1.56    2.57891    2.58695
1.57    2.60411    2.61218
1.58    2.62959    2.6377
1.59    2.65535    2.66351
1.6    2.68141    2.6896
1.61    2.70775    2.71599
1.62    2.73439    2.74267
1.63    2.76133    2.76964
1.64    2.78857    2.79692
1.65    2.8161    2.8245
1.66    2.84394    2.85238
1.67    2.87209    2.88057
1.68    2.90055    2.90907
1.69    2.92932    2.93788
1.7    2.9584    2.96701
1.71    2.9878    2.99645
1.72    3.01752    3.02621
1.73    3.04756    3.05629
1.74    3.07792    3.0867
1.75    3.10861    3.11743
1.76    3.13963    3.1485
1.77    3.17098    3.17989
1.78    3.20267    3.21162
1.79    3.23469    3.24369
1.8    3.26706    3.2761
1.81    3.29976    3.30885
1.82    3.33282    3.34195
1.83    3.36622    3.3754
1.84    3.39997    3.40919
1.85    3.43407    3.44334
1.86    3.46853    3.47785
