0.575	0.352037
0.576	0.345775
0.577	0.339498
0.578	0.333206
0.579	0.326899
0.58	0.320578
0.581	0.314243
0.582	0.307893
0.583	0.301529
0.584	0.295152
0.585	0.288761
0.586	0.282356
0.587	0.275938
0.588	0.269507
0.589	0.263062
0.59	0.256604
0.591	0.250134
0.592	0.243651
0.593	0.237155
0.594	0.230647
0.595	0.224127
0.596	0.217595
0.597	0.211051
0.598	0.204495
0.599	0.197927
0.6	0.191348
0.601	0.184757
0.602	0.178156
0.603	0.171543
0.604	0.16492
0.605	0.158286
0.606	0.151641
0.607	0.144987
0.608	0.138321
0.609	0.131646
0.61	0.124961
0.611	0.118266
0.612	0.111562
0.613	0.104848
0.614	0.098125
0.615	0.0913929
0.616	0.0846518
0.617	0.0779019
0.618	0.0711434
0.619	0.0643765
0.62	0.0576013
0.621	0.050818
0.622	0.0440267
0.623	0.0372277
0.624	0.030421
0.625	0.0236068
0.626	0.0167853
0.627	0.00995672
0.628	0.00312115
0.629	-0.00372123
0.63	-0.0105702
0.631	-0.0174257
0.632	-0.0242875
0.633	-0.0311555
0.634	-0.0380294
0.635	-0.0449091
0.636	-0.0517944
0.637	-0.0586852
0.638	-0.0655813
0.639	-0.0724825
0.64	-0.0793887
0.641	-0.0862997
0.642	-0.0932153
0.643	-0.100135
0.644	-0.10706
0.645	-0.113988
0.646	-0.12092
0.647	-0.127857
0.648	-0.134796
0.649	-0.141739
0.65	-0.148686
0.651	-0.155635
0.652	-0.162588
0.653	-0.169543
0.654	-0.1765
0.655	-0.183461
0.656	-0.190423
0.657	-0.197387
0.658	-0.204353
0.659	-0.211321
0.66	-0.21829
0.661	-0.225261
0.662	-0.232233
0.663	-0.239206
0.664	-0.24618
0.665	-0.253154
0.666	-0.260129
0.667	-0.267104
0.668	-0.274079
0.669	-0.281054
0.67	-0.288029
0.671	-0.295004
0.672	-0.301977
0.673	-0.308951
0.674	-0.315923
0.675	-0.322894
0.676	-0.329864
0.677	-0.336832
0.678	-0.343798
0.679	-0.350763
0.68	-0.357726
0.681	-0.364686
0.682	-0.371645
0.683	-0.3786
0.684	-0.385553
0.685	-0.392503
0.686	-0.39945
0.687	-0.406394
0.688	-0.413334
0.689	-0.420271
0.69	-0.427204
0.691	-0.434132
0.692	-0.441057
0.693	-0.447977
0.694	-0.454893
0.695	-0.461804
0.696	-0.468711
0.697	-0.475612
0.698	-0.482508
0.699	-0.489398
0.7	-0.496283
0.701	-0.503163
0.702	-0.510036
0.703	-0.516903
0.704	-0.523764
0.705	-0.530618
0.706	-0.537466
0.707	-0.544307
0.708	-0.55114
0.709	-0.557967
0.71	-0.564786
0.711	-0.571598
0.712	-0.578402
0.713	-0.585198
0.714	-0.591985
0.715	-0.598765
0.716	-0.605536
0.717	-0.612298
0.718	-0.619052
0.719	-0.625797
0.72	-0.632532
0.721	-0.639258
0.722	-0.645975
0.723	-0.652681
0.724	-0.659378
0.725	-0.666065
0.726	-0.672742
0.727	-0.679408
0.728	-0.686063
0.729	-0.692708
0.73	-0.699342
0.731	-0.705964
0.732	-0.712575
0.733	-0.719175
0.734	-0.725763
0.735	-0.732339
0.736	-0.738903
0.737	-0.745455
0.738	-0.751994
0.739	-0.758521
0.74	-0.765035
0.741	-0.771537
0.742	-0.778025
0.743	-0.784499
0.744	-0.790961
0.745	-0.797408
0.746	-0.803842
0.747	-0.810262
0.748	-0.816668
0.749	-0.823059
0.75	-0.829436
0.751	-0.835798
0.752	-0.842145
0.753	-0.848477
0.754	-0.854794
0.755	-0.861096
0.756	-0.867382
0.757	-0.873652
0.758	-0.879906
0.759	-0.886144
0.76	-0.892366
0.761	-0.898572
0.762	-0.90476
0.763	-0.910932
0.764	-0.917087
0.765	-0.923225
0.766	-0.929346
0.767	-0.935449
0.768	-0.941535
0.769	-0.947602
0.77	-0.953652
0.771	-0.959683
0.772	-0.965696
0.773	-0.971691
0.774	-0.977667
0.775	-0.983624
0.776	-0.989562
0.777	-0.995481
0.778	-1.00138
0.779	-1.00726
0.78	-1.01312
0.781	-1.01896
0.782	-1.02478
0.783	-1.03058
0.784	-1.03636
0.785	-1.04212
0.786	-1.04786
0.787	-1.05358
0.788	-1.05927
0.789	-1.06495
0.79	-1.0706
0.791	-1.07624
0.792	-1.08185
0.793	-1.08744
0.794	-1.093
0.795	-1.09855
0.796	-1.10407
0.797	-1.10957
0.798	-1.11505
0.799	-1.1205
0.8	-1.12593
0.801	-1.13134
0.802	-1.13673
0.803	-1.14209
0.804	-1.14743
0.805	-1.15274
0.806	-1.15803
0.807	-1.1633
0.808	-1.16854
0.809	-1.17376
0.81	-1.17895
0.811	-1.18412
0.812	-1.18926
0.813	-1.19438
0.814	-1.19947
0.815	-1.20454
0.816	-1.20958
0.817	-1.2146
0.818	-1.21959
0.819	-1.22456
0.82	-1.2295
0.821	-1.23441
0.822	-1.2393
0.823	-1.24415
0.824	-1.24899
0.825	-1.25379
0.826	-1.25857
0.827	-1.26332
0.828	-1.26805
0.829	-1.27275
0.83	-1.27742
0.831	-1.28206
0.832	-1.28667
0.833	-1.29126
0.834	-1.29582
0.835	-1.30034
0.836	-1.30485
0.837	-1.30932
0.838	-1.31376
0.839	-1.31818
0.84	-1.32256
0.841	-1.32692
0.842	-1.33125
0.843	-1.33554
0.844	-1.33981
0.845	-1.34405
0.846	-1.34826
0.847	-1.35244
0.848	-1.35659
0.849	-1.3607
0.85	-1.36479
0.851	-1.36885
0.852	-1.37288
0.853	-1.37687
0.854	-1.38084
0.855	-1.38477
0.856	-1.38867
0.857	-1.39255
0.858	-1.39639
0.859	-1.40019
0.86	-1.40397
0.861	-1.40772
0.862	-1.41143
0.863	-1.41511
0.864	-1.41876
0.865	-1.42237
0.866	-1.42596
0.867	-1.42951
0.868	-1.43303
0.869	-1.43651
0.87	-1.43997
0.871	-1.44339
0.872	-1.44677
0.873	-1.45012
0.874	-1.45344
0.875	-1.45673
0.876	-1.45998
0.877	-1.4632
0.878	-1.46639
0.879	-1.46954
0.88	-1.47265
0.881	-1.47574
0.882	-1.47879
0.883	-1.4818
0.884	-1.48478
0.885	-1.48772
0.886	-1.49063
0.887	-1.49351
0.888	-1.49635
0.889	-1.49915
0.89	-1.50192
0.891	-1.50466
0.892	-1.50735
0.893	-1.51002
0.894	-1.51264
0.895	-1.51524
0.896	-1.51779
0.897	-1.52031
0.898	-1.5228
0.899	-1.52524
0.9	-1.52766
0.901	-1.53003
0.902	-1.53237
0.903	-1.53467
0.904	-1.53694
0.905	-1.53917
0.906	-1.54136
0.907	-1.54352
0.908	-1.54563
0.909	-1.54772
0.91	-1.54976
0.911	-1.55177
0.912	-1.55374
0.913	-1.55567
0.914	-1.55756
0.915	-1.55942
0.916	-1.56124
0.917	-1.56302
0.918	-1.56476
0.919	-1.56647
0.92	-1.56814
0.921	-1.56977
0.922	-1.57136
0.923	-1.57291
0.924	-1.57443
0.925	-1.5759
0.926	-1.57734
0.927	-1.57874
0.928	-1.5801
0.929	-1.58142
0.93	-1.58271
0.931	-1.58395
0.932	-1.58516
0.933	-1.58632
0.934	-1.58745
0.935	-1.58854
0.936	-1.58959
0.937	-1.5906
0.938	-1.59157
0.939	-1.5925
0.94	-1.59339
0.941	-1.59424
0.942	-1.59506
0.943	-1.59583
0.944	-1.59656
0.945	-1.59726
0.946	-1.59791
0.947	-1.59852
0.948	-1.5991
0.949	-1.59963
0.95	-1.60012
0.951	-1.60058
0.952	-1.60099
0.953	-1.60137
0.954	-1.6017
0.955	-1.60199
0.956	-1.60224
0.957	-1.60246
0.958	-1.60263
0.959	-1.60276
0.96	-1.60285
0.961	-1.6029
0.962	-1.60291
0.963	-1.60288
0.964	-1.60281
0.965	-1.60269
0.966	-1.60254
0.967	-1.60235
0.968	-1.60211
0.969	-1.60184
0.97	-1.60152
0.971	-1.60116
0.972	-1.60076
0.973	-1.60033
0.974	-1.59984
0.975	-1.59932
0.976	-1.59876
0.977	-1.59816
0.978	-1.59751
0.979	-1.59683
0.98	-1.5961
0.981	-1.59533
0.982	-1.59452
0.983	-1.59367
0.984	-1.59278
0.985	-1.59184
0.986	-1.59087
0.987	-1.58985
0.988	-1.5888
0.989	-1.5877
0.99	-1.58656
0.991	-1.58537
0.992	-1.58415
0.993	-1.58289
0.994	-1.58158
0.995	-1.58023
0.996	-1.57885
0.997	-1.57742
0.998	-1.57594
0.999	-1.57443
1	-1.57288
1.001	-1.57128
1.002	-1.56964
1.003	-1.56796
1.004	-1.56624
1.005	-1.56448
1.006	-1.56268
1.007	-1.56083
1.008	-1.55895
1.009	-1.55702
1.01	-1.55505
1.011	-1.55304
1.012	-1.55099
1.013	-1.5489
1.014	-1.54676
1.015	-1.54459
1.016	-1.54237
1.017	-1.54011
1.018	-1.53781
1.019	-1.53547
1.02	-1.53309
1.021	-1.53066
1.022	-1.5282
1.023	-1.52569
1.024	-1.52314
1.025	-1.52055
1.026	-1.51792
1.027	-1.51525
1.028	-1.51254
1.029	-1.50979
1.03	-1.50699
1.031	-1.50416
1.032	-1.50128
1.033	-1.49836
1.034	-1.4954
1.035	-1.49241
1.036	-1.48937
1.037	-1.48628
1.038	-1.48316
1.039	-1.48
1.04	-1.4768
1.041	-1.47355
1.042	-1.47027
1.043	-1.46694
1.044	-1.46358
1.045	-1.46017
1.046	-1.45672
1.047	-1.45324
1.048	-1.44971
1.049	-1.44614
1.05	-1.44253
1.051	-1.43888
1.052	-1.4352
1.053	-1.43147
1.054	-1.4277
1.055	-1.42389
1.056	-1.42004
1.057	-1.41615
1.058	-1.41222
1.059	-1.40826
1.06	-1.40425
1.061	-1.4002
1.062	-1.39611
1.063	-1.39199
1.064	-1.38782
1.065	-1.38361
1.066	-1.37937
1.067	-1.37509
1.068	-1.37076
1.069	-1.3664
1.07	-1.362
1.071	-1.35756
1.072	-1.35308
1.073	-1.34856
1.074	-1.344
1.075	-1.33941
1.076	-1.33477
1.077	-1.3301
1.078	-1.32539
1.079	-1.32064
1.08	-1.31585
1.081	-1.31102
1.082	-1.30616
1.083	-1.30126
1.084	-1.29632
1.085	-1.29134
1.086	-1.28632
1.087	-1.28127
1.088	-1.27618
1.089	-1.27105
1.09	-1.26588
1.091	-1.26068
1.092	-1.25544
1.093	-1.25016
1.094	-1.24484
1.095	-1.23949
1.096	-1.2341
1.097	-1.22868
1.098	-1.22322
1.099	-1.21772
1.1	-1.21218
1.101	-1.20661
1.102	-1.201
1.103	-1.19536
1.104	-1.18968
1.105	-1.18396
1.106	-1.17821
1.107	-1.17242
1.108	-1.1666
1.109	-1.16074
1.11	-1.15485
1.111	-1.14892
1.112	-1.14295
1.113	-1.13696
1.114	-1.13092
1.115	-1.12485
1.116	-1.11875
1.117	-1.11261
1.118	-1.10644
1.119	-1.10023
1.12	-1.09399
1.121	-1.08771
1.122	-1.0814
1.123	-1.07506
1.124	-1.06869
1.125	-1.06228
1.126	-1.05583
1.127	-1.04935
1.128	-1.04284
1.129	-1.0363
1.13	-1.02972
1.131	-1.02312
1.132	-1.01647
1.133	-1.0098
1.134	-1.00309
1.135	-0.996355
1.136	-0.989585
1.137	-0.982782
1.138	-0.975947
1.139	-0.969081
1.14	-0.962183
1.141	-0.955254
1.142	-0.948294
1.143	-0.941302
1.144	-0.93428
1.145	-0.927226
1.146	-0.920142
1.147	-0.913028
1.148	-0.905883
1.149	-0.898708
1.15	-0.891503
1.151	-0.884268
1.152	-0.877003
1.153	-0.869708
1.154	-0.862384
1.155	-0.855031
1.156	-0.847649
1.157	-0.840237
1.158	-0.832797
1.159	-0.825328
1.16	-0.817831
1.161	-0.810305
1.162	-0.802751
1.163	-0.795169
1.164	-0.787559
1.165	-0.779921
1.166	-0.772256
1.167	-0.764564
1.168	-0.756844
1.169	-0.749097
1.17	-0.741324
1.171	-0.733523
1.172	-0.725697
1.173	-0.717843
1.174	-0.709964
1.175	-0.702059
1.176	-0.694127
1.177	-0.68617
1.178	-0.678188
1.179	-0.67018
1.18	-0.662147
1.181	-0.65409
1.182	-0.646007
1.183	-0.6379
1.184	-0.629768
1.185	-0.621612
1.186	-0.613432
1.187	-0.605229
1.188	-0.597001
1.189	-0.58875
1.19	-0.580476
1.191	-0.572178
1.192	-0.563858
1.193	-0.555514
1.194	-0.547149
1.195	-0.53876
1.196	-0.53035
1.197	-0.521918
1.198	-0.513463
1.199	-0.504988
1.2	-0.49649
1.201	-0.487972
1.202	-0.479432
1.203	-0.470872
1.204	-0.462291
1.205	-0.453689
1.206	-0.445067
1.207	-0.436425
1.208	-0.427763
1.209	-0.419082
1.21	-0.410381
1.211	-0.401661
1.212	-0.392922
1.213	-0.384163
1.214	-0.375386
1.215	-0.366591
1.216	-0.357778
1.217	-0.348946
1.218	-0.340096
1.219	-0.331229
1.22	-0.322345
1.221	-0.313443
1.222	-0.304524
1.223	-0.295588
1.224	-0.286636
1.225	-0.277667
1.226	-0.268682
1.227	-0.259682
1.228	-0.250665
1.229	-0.241633
1.23	-0.232585
1.231	-0.223522
1.232	-0.214445
1.233	-0.205353
1.234	-0.196246
1.235	-0.187125
1.236	-0.17799
1.237	-0.168841
1.238	-0.159678
1.239	-0.150502
1.24	-0.141313
1.241	-0.13211
1.242	-0.122895
1.243	-0.113668
1.244	-0.104428
1.245	-0.0951763
1.246	-0.0859125
1.247	-0.0766371
1.248	-0.0673503
1.249	-0.0580522
1.25	-0.0487432
1.251	-0.0394234
1.252	-0.0300931
1.253	-0.0207525
1.254	-0.0114018
1.255	-0.00204119
1.256	0.007329
1.257	0.0167086
1.258	0.0260974
1.259	0.0354951
1.26	0.0449015
1.261	0.0543164
1.262	0.0637396
1.263	0.0731708
1.264	0.0826099
1.265	0.0920565
1.266	0.10151
1.267	0.110971
1.268	0.120439
1.269	0.129914
1.27	0.139395
1.271	0.148882
1.272	0.158375
1.273	0.167874
1.274	0.177378
1.275	0.186888
1.276	0.196402
1.277	0.205922
1.278	0.215446
1.279	0.224974
1.28	0.234506
1.281	0.244042
1.282	0.253582
1.283	0.263125
1.284	0.272671
1.285	0.28222
1.286	0.291772
1.287	0.301326
1.288	0.310882
1.289	0.32044
1.29	0.33
1.291	0.339561
1.292	0.349124
1.293	0.358687
1.294	0.368251
1.295	0.377816
1.296	0.387381
1.297	0.396946
1.298	0.406511
1.299	0.416075
1.3	0.425638
1.301	0.435201
1.302	0.444762
1.303	0.454322
1.304	0.46388
1.305	0.473437
1.306	0.482991
1.307	0.492542
1.308	0.502091
1.309	0.511638
1.31	0.52118
1.311	0.53072
1.312	0.540256
1.313	0.549788
1.314	0.559316
1.315	0.568839
1.316	0.578358
1.317	0.587872
1.318	0.597381
1.319	0.606885
1.32	0.616383
1.321	0.625875
1.322	0.635361
1.323	0.644841
1.324	0.654314
1.325	0.663781
1.326	0.67324
1.327	0.682692
1.328	0.692136
1.329	0.701573
1.33	0.711001
1.331	0.720422
1.332	0.729833
1.333	0.739236
1.334	0.74863
1.335	0.758015
1.336	0.76739
1.337	0.776755
1.338	0.78611
1.339	0.795455
1.34	0.80479
1.341	0.814113
1.342	0.823426
1.343	0.832728
1.344	0.842018
1.345	0.851296
1.346	0.860562
1.347	0.869816
1.348	0.879058
1.349	0.888286
1.35	0.897502
1.351	0.906705
1.352	0.915894
1.353	0.925069
1.354	0.934231
1.355	0.943378
1.356	0.952511
1.357	0.961629
1.358	0.970732
1.359	0.97982
1.36	0.988893
1.361	0.99795
1.362	1.00699
1.363	1.01602
1.364	1.02502
1.365	1.03402
1.366	1.04299
1.367	1.05195
1.368	1.06089
1.369	1.06981
1.37	1.07872
1.371	1.0876
1.372	1.09647
1.373	1.10532
1.374	1.11415
1.375	1.12296
1.376	1.13176
1.377	1.14053
1.378	1.14928
1.379	1.15802
1.38	1.16673
1.381	1.17542
1.382	1.18409
1.383	1.19275
1.384	1.20137
1.385	1.20998
1.386	1.21857
1.387	1.22713
1.388	1.23568
1.389	1.2442
1.39	1.25269
1.391	1.26117
1.392	1.26962
1.393	1.27805
1.394	1.28645
1.395	1.29483
1.396	1.30319
1.397	1.31152
1.398	1.31982
1.399	1.32811
1.4	1.33636
1.401	1.3446
1.402	1.3528
1.403	1.36098
1.404	1.36914
1.405	1.37727
1.406	1.38537
1.407	1.39345
1.408	1.4015
1.409	1.40952
1.41	1.41751
1.411	1.42548
1.412	1.43342
1.413	1.44133
1.414	1.44921
1.415	1.45707
1.416	1.46489
1.417	1.47269
1.418	1.48046
1.419	1.4882
1.42	1.4959
1.421	1.50358
1.422	1.51123
1.423	1.51885
1.424	1.52644
1.425	1.534
1.426	1.54152
1.427	1.54902
1.428	1.55648
1.429	1.56391
1.43	1.57131
1.431	1.57868
1.432	1.58602
1.433	1.59332
1.434	1.60059
1.435	1.60783
1.436	1.61503
1.437	1.62221
1.438	1.62934
1.439	1.63645
1.44	1.64352
1.441	1.65056
1.442	1.65756
1.443	1.66452
1.444	1.67146
1.445	1.67835
1.446	1.68522
1.447	1.69204
1.448	1.69883
1.449	1.70559
1.45	1.71231
1.451	1.71899
1.452	1.72564
1.453	1.73224
1.454	1.73882
1.455	1.74535
1.456	1.75185
1.457	1.75831
1.458	1.76473
1.459	1.77112
1.46	1.77747
1.461	1.78378
1.462	1.79005
1.463	1.79628
1.464	1.80247
1.465	1.80862
1.466	1.81474
1.467	1.82081
1.468	1.82685
1.469	1.83284
1.47	1.8388
1.471	1.84471
1.472	1.85059
1.473	1.85642
1.474	1.86222
1.475	1.86797
1.476	1.87368
1.477	1.87935
1.478	1.88498
1.479	1.89056
