5.13	2.20058	1.25641
5.14	2.20877	1.24516
5.15	2.2171	1.23406
5.16	2.22559	1.22311
5.17	2.23424	1.21231
5.18	2.24304	1.20166
5.19	2.25199	1.19116
5.2	2.2611	1.1808
5.21	2.27036	1.17059
5.22	2.27978	1.16052
5.23	2.28935	1.15059
5.24	2.29907	1.14081
5.25	2.30894	1.13116
5.26	2.31898	1.12165
5.27	2.32916	1.11228
5.28	2.3395	1.10305
5.29	2.34999	1.09395
5.3	2.36064	1.08498
5.31	2.37144	1.07615
5.32	2.38239	1.06744
5.33	2.3935	1.05887
5.34	2.40476	1.05042
5.35	2.41618	1.04211
5.36	2.42775	1.03391
5.37	2.43948	1.02585
5.38	2.45136	1.0179
5.39	2.4634	1.01008
5.4	2.47559	1.00238
5.41	2.48794	0.994805
5.42	2.50044	0.987346
5.43	2.5131	0.980006
5.44	2.52592	0.972783
5.45	2.53889	0.965676
5.46	2.55202	0.958684
5.47	2.56531	0.951807
5.48	2.57876	0.945044
5.49	2.59236	0.938392
5.5	2.60612	0.931852
5.51	2.62004	0.925423
5.52	2.63412	0.919103
5.53	2.64835	0.912891
5.54	2.66275	0.906787
5.55	2.6773	0.90079
5.56	2.69202	0.894899
5.57	2.70689	0.889113
5.58	2.72193	0.883431
5.59	2.73712	0.877853
5.6	2.75248	0.872377
5.61	2.768	0.867003
5.62	2.78368	0.861731
5.63	2.79952	0.856558
5.64	2.81553	0.851485
5.65	2.8317	0.846511
5.66	2.84803	0.841636
5.67	2.86452	0.836857
5.68	2.88118	0.832176
5.69	2.898	0.827591
5.7	2.91499	0.823101
5.71	2.93215	0.818706
5.72	2.94947	0.814406
5.73	2.96695	0.810199
5.74	2.9846	0.806086
5.75	3.00242	0.802065
5.76	3.0204	0.798136
5.77	3.03855	0.7943
5.78	3.05687	0.790554
5.79	3.07535	0.786899
5.8	3.09401	0.783334
5.81	3.11283	0.77986
5.82	3.13182	0.776474
5.83	3.15098	0.773178
5.84	3.17031	0.769971
