4.06   -7.5747e+184/t1.90024e+185
4.07   2.16523e+185/t-5.43183e+185
4.08   -6.1893e+185/t1.55269e+186
4.09   1.76921e+186/t-4.43836e+186
4.1   -5.05729e+186/t1.2687e+187
4.11   1.44563e+187/t-3.62659e+187
4.12   -4.13232e+187/t1.03666e+188
4.13   1.18122e+188/t-2.9633e+188
4.14   -3.37653e+188/t8.47058e+188
4.15   9.6518e+188/t-2.42131e+189
4.16   -2.75897e+189/t6.92133e+189
4.17   7.88651e+189/t-1.97846e+190
4.18   -2.25436e+190/t5.65543e+190
4.19   6.44408e+190/t-1.6166e+191
4.2   -1.84204e+191/t4.62106e+191
4.21   5.26547e+191/t-1.32093e+192
4.22   -1.50513e+192/t3.77588e+192
4.23   4.30242e+192/t-1.07933e+193
4.24   -1.22985e+193/t3.08528e+193
4.25   3.51552e+193/t-8.81926e+193
4.26   -1.00491e+194/t2.52099e+194
4.27   2.87254e+194/t-7.20624e+194
4.28   -8.21115e+194/t2.0599e+195
4.29   2.34716e+195/t-5.88823e+195
4.3   -6.70934e+195/t1.68315e+196
4.31   1.91787e+196/t-4.81128e+196
4.32   -5.48222e+196/t1.37531e+197
4.33   1.56709e+197/t-3.93131e+197
4.34   -4.47953e+197/t1.12376e+198
4.35   1.28047e+198/t-3.21228e+198
4.36   -3.66023e+198/t9.1823e+198
4.37   1.04628e+199/t-2.62476e+199
4.38   -2.99078e+199/t7.50287e+199
4.39   8.54915e+199/t-2.1447e+200
4.4   -2.44377e+200/t6.13061e+200
4.41   6.98553e+200/t-1.75244e+201
4.42   -1.99681e+201/t5.00934e+201
4.43   5.70789e+201/t-1.43192e+202
4.44   -1.6316e+202/t4.09314e+202
4.45   4.66393e+202/t-1.17002e+203
4.46   -1.33318e+203/t3.34451e+203
4.47   3.8109e+203/t-9.56028e+203
4.48   -1.08935e+204/t2.73281e+204
4.49   3.1139e+204/t-7.81172e+204
4.5   -8.90107e+204/t2.23298e+205
4.51   2.54437e+205/t-6.38297e+205
4.52   -7.27308e+205/t1.82457e+206
4.53   2.07901e+206/t-5.21554e+206
4.54   -5.94285e+206/t1.49086e+207
4.55   1.69876e+207/t-4.26163e+207
4.56   -4.85591e+207/t1.21819e+208
4.57   1.38806e+208/t-3.48218e+208
4.58   -3.96778e+208/t9.95382e+208
4.59   1.13419e+209/t-2.8453e+209
4.6   -3.24208e+209/t8.13329e+209
4.61   9.26748e+209/t-2.3249e+210
4.62   -2.64911e+210/t6.64572e+210
4.63   7.57247e+210/t-1.89968e+211
4.64   -2.16459e+211/t5.43023e+211
4.65   6.18748e+211/t-1.55223e+212
4.66   -1.76869e+212/t4.43705e+212
4.67   5.0558e+212/t-1.26833e+213
4.68   -1.4452e+213/t3.62553e+213
4.69   4.13111e+213/t-1.03636e+214
4.7   -1.18088e+214/t2.96242e+214
4.71   3.37553e+214/t-8.46809e+214
4.72   -9.64896e+214/t2.4206e+215
4.73   2.75816e+215/t-6.91929e+215
4.74   -7.88419e+215/t1.97788e+216
4.75   2.25369e+216/t-5.65377e+216
4.76   -6.44218e+216/t1.61613e+217
4.77   1.8415e+217/t-4.6197e+217
4.78   -5.26392e+217/t1.32054e+218
4.79   1.50469e+218/t-3.77477e+218
4.8   -4.30116e+218/t1.07902e+219
4.81   1.22949e+219/t-3.08437e+219
4.82   -3.51449e+219/t8.81667e+219
4.83   1.00462e+220/t-2.52024e+220
4.84   -2.87169e+220/t7.20412e+220
4.85   8.20873e+220/t-2.0593e+221
4.86   -2.34647e+221/t5.8865e+221
4.87   6.70737e+221/t-1.68266e+222
4.88   -1.9173e+222/t4.80987e+222
4.89   5.48061e+222/t-1.3749e+223
4.9   -1.56663e+223/t3.93015e+223
4.91   4.47821e+223/t-1.12343e+224
4.92   -1.2801e+224/t3.21134e+224
4.93   3.65916e+224/t-9.1796e+224
4.94   -1.04597e+225/t2.62399e+225
4.95   2.9899e+225/t-7.50067e+225
4.96   -8.54664e+225/t2.14407e+226
4.97   2.44306e+226/t-6.12881e+226
4.98   -6.98347e+226/t1.75192e+227
4.99   1.99623e+227/t-5.00786e+227
5   -5.70621e+227/t1.4315e+228
5.01   1.63112e+228/t-4.09193e+228
5.02   -4.66256e+228/t1.16968e+229
5.03   1.33279e+229/t-3.34353e+229
5.04   -3.80978e+229/t9.55747e+229
5.05   1.08903e+230/t-2.732e+230
5.06   -3.11298e+230/t7.80943e+230
5.07   8.89845e+230/t-2.23232e+231
5.08   -2.54362e+231/t6.3811e+231
5.09   7.27094e+231/t-1.82404e+232
5.1   -2.0784e+232/t5.21401e+232
5.11   5.9411e+232/t-1.49042e+233
5.12   -1.69826e+233/t4.26038e+233
5.13   4.85449e+233/t-1.21783e+234
5.14   -1.38765e+234/t3.48116e+234
5.15   3.96661e+234/t-9.9509e+234
5.16   -1.13386e+235/t2.84446e+235
5.17   3.24112e+235/t-8.1309e+235
5.18   -9.26475e+235/t2.32422e+236
5.19   2.64833e+236/t-6.64377e+236
5.2   -7.57025e+236/t1.89912e+237
5.21   2.16395e+237/t-5.42864e+237
5.22   -6.18566e+237/t1.55178e+238
5.23   1.76817e+238/t-4.43575e+238
5.24   -5.05432e+238/t1.26796e+239
5.25   1.44478e+239/t-3.62446e+239
5.26   -4.12989e+239/t1.03605e+240
5.27   1.18053e+240/t-2.96155e+240
5.28   -3.37454e+240/t8.4656e+240
5.29   9.64613e+240/t-2.41989e+241
5.3   -2.75735e+241/t6.91726e+241
5.31   7.88187e+241/t-1.9773e+242
5.32   -2.25303e+242/t5.6521e+242
5.33   6.44029e+242/t-1.61565e+243
5.34   -1.84096e+243/t4.61834e+243
5.35   5.26237e+243/t-1.32015e+244
5.36   -1.50425e+244/t3.77366e+244
5.37   4.2999e+244/t-1.0787e+245
5.38   -1.22912e+245/t3.08346e+245
5.39   3.51345e+245/t-8.81408e+245
5.4   -1.00432e+246/t2.5195e+246
5.41   2.87085e+246/t-7.202e+246
5.42   -8.20632e+246/t2.05869e+247
5.43   2.34578e+247/t-5.88477e+247
5.44   -6.7054e+247/t1.68216e+248
5.45   1.91674e+248/t-4.80845e+248
5.46   -5.47899e+248/t1.3745e+249
5.47   1.56617e+249/t-3.929e+249
5.48   -4.4769e+249/t1.1231e+250
5.49   1.27972e+250/t-3.21039e+250
5.5   -3.65808e+250/t9.1769e+250
5.51   1.04566e+251/t-2.62322e+251
5.52   -2.98903e+251/t7.49846e+251
5.53   8.54413e+251/t-2.14344e+252
5.54   -2.44234e+252/t6.12701e+252
5.55   6.98142e+252/t-1.75141e+253
5.56   -1.99564e+253/t5.00639e+253
5.57   5.70453e+253/t-1.43108e+254
5.58   -1.63064e+254/t4.09073e+254
5.59   4.66118e+254/t-1.16934e+255
5.6   -1.3324e+255/t3.34254e+255
5.61   3.80866e+255/t-9.55466e+255
5.62   -1.08871e+256/t2.7312e+256
5.63   3.11207e+256/t-7.80713e+256
5.64   -8.89584e+256/t2.23167e+257
5.65   2.54287e+257/t-6.37922e+257
5.66   -7.26881e+257/t1.8235e+258
5.67   2.07779e+258/t-5.21247e+258
5.68   -5.93936e+258/t1.48999e+259
5.69   1.69776e+259/t-4.25912e+259
5.7   -4.85306e+259/t1.21747e+260
5.71   1.38725e+260/t-3.48014e+260
5.72   -3.96544e+260/t9.94797e+260
5.73   1.13352e+261/t-2.84363e+261
5.74   -3.24017e+261/t8.12851e+261
5.75   9.26203e+261/t-2.32353e+262
5.76   -2.64755e+262/t6.64182e+262
5.77   7.56802e+262/t-1.89856e+263
5.78   -2.16332e+263/t5.42704e+263
5.79   6.18384e+263/t-1.55132e+264
5.8   -1.76765e+264/t4.43445e+264
5.81   5.05283e+264/t-1.26759e+265
5.82   -1.44435e+265/t3.62339e+265
5.83   4.12868e+265/t-1.03575e+266
5.84   -1.18018e+266/t2.96068e+266
5.85   3.37355e+266/t-8.46311e+266
5.86   -9.64329e+266/t2.41918e+267
5.87   2.75653e+267/t-6.91522e+267
5.88   -7.87955e+267/t1.97672e+268
5.89   2.25237e+268/t-5.65044e+268
5.9   -6.4384e+268/t1.61518e+269
5.91   1.84042e+269/t-4.61699e+269
5.92   -5.26083e+269/t1.31977e+270
5.93   1.50381e+270/t-3.77255e+270
5.94   -4.29863e+270/t1.07838e+271
5.95   1.22876e+271/t-3.08256e+271
5.96   -3.51242e+271/t8.81149e+271
5.97   1.00403e+272/t-2.51876e+272
5.98   -2.87e+272/t7.19988e+272
5.99   8.20391e+272/t-2.05809e+273
6   -2.34509e+273/t5.88304e+273
6.01   6.70343e+273/t-1.68167e+274
6.02   -1.91617e+274/t4.80704e+274
6.03   5.47738e+274/t-1.37409e+275
6.04   -1.56571e+275/t3.92784e+275
6.05   4.47558e+275/t-1.12277e+276
6.06   -1.27934e+276/t3.20945e+276
6.07   3.65701e+276/t-9.1742e+276
6.08   -1.04535e+277/t2.62245e+277
6.09   2.98815e+277/t-7.49626e+277
6.1   -8.54161e+277/t2.14281e+278
6.11   2.44162e+278/t-6.12521e+278
6.12   -6.97937e+278/t1.75089e+279
6.13   1.99505e+279/t-5.00492e+279
6.14   -5.70286e+279/t1.43066e+280
6.15   1.63016e+280/t-4.08953e+280
6.16   -4.65981e+280/t1.16899e+281
6.17   1.33201e+281/t-3.34156e+281
6.18   -3.80754e+281/t9.55185e+281
6.19   1.08839e+282/t-2.7304e+282
6.2   -3.11115e+282/t7.80484e+282
6.21   8.89322e+282/t-2.23101e+283
6.22   -2.54213e+283/t6.37735e+283
6.23   7.26667e+283/t-1.82296e+284
6.24   -2.07718e+284/t5.21094e+284
6.25   5.93761e+284/t-1.48955e+285
6.26   -1.69727e+285/t4.25787e+285
6.27   4.85163e+285/t-1.21711e+286
6.28   -1.38684e+286/t3.47911e+286
6.29   3.96428e+286/t-9.94505e+286
6.3   -1.13319e+287/t2.84279e+287
6.31   3.23922e+287/t-8.12612e+287
6.32   -9.25931e+287/t2.32285e+288
6.33   2.64677e+288/t-6.63987e+288
6.34   -7.5658e+288/t1.89801e+289
6.35   2.16268e+289/t-5.42545e+289
6.36   -6.18203e+289/t1.55086e+290
6.37   1.76713e+290/t-4.43314e+290
6.38   -5.05135e+290/t1.26721e+291
6.39   1.44393e+291/t-3.62233e+291
6.4   -4.12746e+291/t1.03544e+292
